Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
97416465;Ligne Paradis;08/01/2021 16:00;16;28.9;288;72
97416465;Ligne Paradis;08/01/2021 17:00;17;29.8;208;75
97416465;Ligne Paradis;08/01/2021 18:00;18;27.7;122;79
97416465;Ligne Paradis;08/01/2021 19:00;19;25.8;35;82
97416465;Ligne Paradis;08/01/2021 20:00;20;24.4;0;85
97416465;Ligne Paradis;08/01/2021 21:00;21;23.4;0;87
97416465;Ligne Paradis;08/01/2021 22:00;22;22.2;0;89
97416465;Ligne Paradis;08/01/2021 23:00;23;22.3;0;90
97416465;Ligne Paradis;09/01/2021 00:00;0;22.6;0;86
97416465;Ligne Paradis;09/01/2021 01:00;1;22.2;0;87
97416465;Ligne Paradis;09/01/2021 02:00;2;21.3;0;86
97416465;Ligne Paradis;09/01/2021 03:00;3;22.3;0;85
97416465;Ligne Paradis;09/01/2021 04:00;4;21.9;0;84
97416465;Ligne Paradis;09/01/2021 05:00;5;21.7;0;86
97416465;Ligne Paradis;09/01/2021 06:00;6;20.9;1;83
97416465;Ligne Paradis;09/01/2021 07:00;7;25.6;32;75
97416465;Ligne Paradis;09/01/2021 08:00;8;28.8;111;70
97416465;Ligne Paradis;09/01/2021 09:00;9;30.4;194;71
97416465;Ligne Paradis;09/01/2021 10:00;10;30.1;268;70
97416465;Ligne Paradis;09/01/2021 11:00;11;30.6;326;69
97416465;Ligne Paradis;09/01/2021 12:00;12;30.6;372;67
97416465;Ligne Paradis;09/01/2021 13:00;13;31.2;396;65
97416465;Ligne Paradis;09/01/2021 14:00;14;29.7;392;67
97416465;Ligne Paradis;09/01/2021 15:00;15;29.5;323;69
97416465;Ligne Paradis;09/01/2021 16:00;16;28.5;294;69
97416465;Ligne Paradis;09/01/2021 17:00;17;27.8;210;73
97416465;Ligne Paradis;09/01/2021 18:00;18;26.9;123;78
97416465;Ligne Paradis;09/01/2021 19:00;19;25.5;35;83
97416465;Ligne Paradis;09/01/2021 20:00;20;25;0;85
97416465;Ligne Paradis;09/01/2021 21:00;21;24.7;0;87
97416465;Ligne Paradis;09/01/2021 22:00;22;24.4;0;89
97416465;Ligne Paradis;09/01/2021 23:00;23;23.3;0;88
97416465;Ligne Paradis;10/01/2021 00:00;0;22;0;88
97416465;Ligne Paradis;10/01/2021 01:00;1;21;0;85
97416465;Ligne Paradis;10/01/2021 02:00;2;21.6;0;84
97416465;Ligne Paradis;10/01/2021 03:00;3;21.9;0;82
97416465;Ligne Paradis;10/01/2021 04:00;4;21.4;0;82
97416465;Ligne Paradis;10/01/2021 05:00;5;21.4;0;80
97416465;Ligne Paradis;10/01/2021 06:00;6;21.7;1;78
97416465;Ligne Paradis;10/01/2021 07:00;7;23.7;18;73
97416465;Ligne Paradis;10/01/2021 08:00;8;28.2;74;70
97416465;Ligne Paradis;10/01/2021 09:00;9;28.8;194;67
97416465;Ligne Paradis;10/01/2021 10:00;10;29.8;261;66
97416465;Ligne Paradis;10/01/2021 11:00;11;30.6;309;66
97416465;Ligne Paradis;10/01/2021 12:00;12;30.9;303;64
97416465;Ligne Paradis;10/01/2021 13:00;13;30.7;371;65
97416465;Ligne Paradis;10/01/2021 14:00;14;30.5;388;69
97416465;Ligne Paradis;10/01/2021 15:00;15;29.3;347;71
97416465;Ligne Paradis;10/01/2021 16:00;16;29.4;284;72
97416465;Ligne Paradis;10/01/2021 17:00;17;28.5;208;75
97416465;Ligne Paradis;10/01/2021 18:00;18;27.2;123;78
97416465;Ligne Paradis;10/01/2021 19:00;19;26;40;83
97416465;Ligne Paradis;10/01/2021 20:00;20;25.7;1;87
97416465;Ligne Paradis;10/01/2021 21:00;21;25.5;0;86
97416465;Ligne Paradis;10/01/2021 22:00;22;25.4;0;86
97416465;Ligne Paradis;10/01/2021 23:00;23;25;0;85
97416465;Ligne Paradis;11/01/2021 00:00;0;24.4;0;88
97416465;Ligne Paradis;11/01/2021 01:00;1;24.4;0;86
97416465;Ligne Paradis;11/01/2021 02:00;2;24.6;0;84
97416465;Ligne Paradis;11/01/2021 03:00;3;22.8;0;83
97416465;Ligne Paradis;11/01/2021 04:00;4;23.1;0;80
97416465;Ligne Paradis;11/01/2021 05:00;5;23.2;0;80
97416465;Ligne Paradis;11/01/2021 06:00;6;24.2;0;76
97416465;Ligne Paradis;11/01/2021 07:00;7;24.6;9;72
97416465;Ligne Paradis;11/01/2021 08:00;8;25.3;43;67
97416465;Ligne Paradis;11/01/2021 09:00;9;25.6;41;70
97416465;Ligne Paradis;11/01/2021 10:00;10;26.4;98;64
97416465;Ligne Paradis;11/01/2021 11:00;11;27.5;180;59
97416465;Ligne Paradis;11/01/2021 12:00;12;27.6;210;60
97416465;Ligne Paradis;11/01/2021 13:00;13;28.1;258;60
97416465;Ligne Paradis;11/01/2021 14:00;14;28.8;269;68
97416465;Ligne Paradis;11/01/2021 15:00;15;28.9;279;73
97416465;Ligne Paradis;11/01/2021 16:00;16;27.2;252;75
97416465;Ligne Paradis;11/01/2021 17:00;17;26;157;75
97416465;Ligne Paradis;11/01/2021 18:00;18;25.5;62;80
97416465;Ligne Paradis;11/01/2021 19:00;19;25.7;26;85
97416465;Ligne Paradis;11/01/2021 20:00;20;25;1;88
97416465;Ligne Paradis;11/01/2021 21:00;21;24.5;0;88
97416465;Ligne Paradis;11/01/2021 22:00;22;24.5;0;82
97416465;Ligne Paradis;11/01/2021 23:00;23;24.3;0;84
97416465;Ligne Paradis;12/01/2021 00:00;0;23.7;0;86
97416465;Ligne Paradis;12/01/2021 01:00;1;24.3;0;85
97416465;Ligne Paradis;12/01/2021 02:00;2;24.9;0;84
97416465;Ligne Paradis;12/01/2021 03:00;3;24.3;0;85
97416465;Ligne Paradis;12/01/2021 04:00;4;24.5;0;82
97416465;Ligne Paradis;12/01/2021 05:00;5;24.5;0;84
97416465;Ligne Paradis;12/01/2021 06:00;6;25.1;0;80
97416465;Ligne Paradis;12/01/2021 07:00;7;27.4;33;73
97416465;Ligne Paradis;12/01/2021 08:00;8;27.4;75;72
97416465;Ligne Paradis;12/01/2021 09:00;9;30.3;152;72
97416465;Ligne Paradis;12/01/2021 10:00;10;32;179;70
97416465;Ligne Paradis;12/01/2021 11:00;11;29.6;250;68
97416465;Ligne Paradis;12/01/2021 12:00;12;28.2;131;66
97416465;Ligne Paradis;12/01/2021 13:00;13;29;205;67
97416465;Ligne Paradis;12/01/2021 14:00;14;29.2;201;66
97416465;Ligne Paradis;12/01/2021 15:00;15;26.8;89;67
97416465;Ligne Paradis;12/01/2021 16:00;16;25.1;24;68
97416465;Ligne Paradis;12/01/2021 17:00;17;25.2;6;72
97416465;Ligne Paradis;12/01/2021 18:00;18;24.9;3;79
97416465;Ligne Paradis;12/01/2021 19:00;19;24.9;3;83
97416465;Ligne Paradis;12/01/2021 20:00;20;24.7;0;82
97416465;Ligne Paradis;12/01/2021 21:00;21;24.6;0;78
97416465;Ligne Paradis;12/01/2021 22:00;22;24.6;0;78
97416465;Ligne Paradis;12/01/2021 23:00;23;24.9;0;79
97416465;Ligne Paradis;13/01/2021 00:00;0;24.7;0;88
97416465;Ligne Paradis;13/01/2021 01:00;1;24.9;0;79
97416465;Ligne Paradis;13/01/2021 02:00;2;24.2;0;79
97416465;Ligne Paradis;13/01/2021 03:00;3;24.2;0;81
97416465;Ligne Paradis;13/01/2021 04:00;4;24;0;80
97416465;Ligne Paradis;13/01/2021 05:00;5;24.2;0;78
97416465;Ligne Paradis;13/01/2021 06:00;6;24.1;1;75
97416465;Ligne Paradis;13/01/2021 07:00;7;26;28;74
97416465;Ligne Paradis;13/01/2021 08:00;8;26.9;67;67
97416465;Ligne Paradis;13/01/2021 09:00;9;27.9;101;64
97416465;Ligne Paradis;13/01/2021 10:00;10;28.9;177;63
97416465;Ligne Paradis;13/01/2021 11:00;11;29.4;246;64
97416465;Ligne Paradis;13/01/2021 12:00;12;29.5;196;61
97416465;Ligne Paradis;13/01/2021 13:00;13;28.7;122;64
97416465;Ligne Paradis;13/01/2021 14:00;14;28.7;150;67
97416465;Ligne Paradis;13/01/2021 15:00;15;28.2;121;69
97416465;Ligne Paradis;13/01/2021 16:00;16;28.5;116;69
97416465;Ligne Paradis;13/01/2021 17:00;17;28;88;72
97416465;Ligne Paradis;13/01/2021 18:00;18;27.6;42;77
97416465;Ligne Paradis;13/01/2021 19:00;19;27.3;23;81
97416465;Ligne Paradis;13/01/2021 20:00;20;26.4;0;82
97416465;Ligne Paradis;13/01/2021 21:00;21;25.2;0;82
97416465;Ligne Paradis;13/01/2021 22:00;22;24.8;0;78
97416465;Ligne Paradis;13/01/2021 23:00;23;24.3;0;79
97416465;Ligne Paradis;14/01/2021 00:00;0;24.4;0;81
97416465;Ligne Paradis;14/01/2021 01:00;1;25.3;0;81
97416465;Ligne Paradis;14/01/2021 02:00;2;25.3;0;80
97416465;Ligne Paradis;14/01/2021 03:00;3;25;0;80
97416465;Ligne Paradis;14/01/2021 04:00;4;24.7;0;77
97416465;Ligne Paradis;14/01/2021 05:00;5;24.8;0;77
97416465;Ligne Paradis;14/01/2021 06:00;6;24.8;0;72
97416465;Ligne Paradis;14/01/2021 07:00;7;27.4;30;68
97416465;Ligne Paradis;14/01/2021 08:00;8;29.6;106;64
97416465;Ligne Paradis;14/01/2021 09:00;9;28.1;143;62
97416465;Ligne Paradis;14/01/2021 10:00;10;29.4;190;61
97416465;Ligne Paradis;14/01/2021 11:00;11;30.2;283;62
97416465;Ligne Paradis;14/01/2021 12:00;12;29.3;272;62
97416465;Ligne Paradis;14/01/2021 13:00;13;29.2;307;59
97416465;Ligne Paradis;14/01/2021 14:00;14;30;282;71
97416465;Ligne Paradis;14/01/2021 15:00;15;29.7;212;72
97416465;Ligne Paradis;14/01/2021 16:00;16;29.2;209;77
97416465;Ligne Paradis;14/01/2021 17:00;17;28.2;95;81
97416465;Ligne Paradis;14/01/2021 18:00;18;28.3;66;82
97416465;Ligne Paradis;14/01/2021 19:00;19;26.5;38;85
97416465;Ligne Paradis;14/01/2021 20:00;20;25.2;0;90
97416465;Ligne Paradis;14/01/2021 21:00;21;24.6;0;91
97416465;Ligne Paradis;14/01/2021 22:00;22;24.2;0;91
97416465;Ligne Paradis;14/01/2021 23:00;23;23.8;0;90
97416465;Ligne Paradis;15/01/2021 00:00;0;24.4;0;79
97416465;Ligne Paradis;15/01/2021 01:00;1;24.3;0;90
97416465;Ligne Paradis;15/01/2021 02:00;2;24;0;89
97416465;Ligne Paradis;15/01/2021 03:00;3;23.6;0;87
97416465;Ligne Paradis;15/01/2021 04:00;4;23.7;0;86
97416465;Ligne Paradis;15/01/2021 05:00;5;23.2;0;87
97416465;Ligne Paradis;15/01/2021 06:00;6;23.2;0;83
97416465;Ligne Paradis;15/01/2021 07:00;7;25.9;33;78
97416465;Ligne Paradis;15/01/2021 08:00;8;28.1;108;78
97416465;Ligne Paradis;15/01/2021 09:00;9;28.3;149;72
97416465;Ligne Paradis;15/01/2021 10:00;10;28.6;264;71
97416465;Ligne Paradis;15/01/2021 11:00;11;30;323;67
97416465;Ligne Paradis;15/01/2021 12:00;12;29.3;366;68
97416465;Ligne Paradis;15/01/2021 13:00;13;30.2;390;67
97416465;Ligne Paradis;15/01/2021 14:00;14;30.4;378;69
97416465;Ligne Paradis;15/01/2021 15:00;15;29.5;353;70
97416465;Ligne Paradis;15/01/2021 16:00;16;27.8;240;74
97416465;Ligne Paradis;15/01/2021 17:00;17;28.6;150;78
97416465;Ligne Paradis;15/01/2021 18:00;18;27.9;127;82
97416465;Ligne Paradis;15/01/2021 19:00;19;26.5;37;85
97416465;Ligne Paradis;15/01/2021 20:00;20;25.8;1;89
97416465;Ligne Paradis;15/01/2021 21:00;21;25.4;0;84
97416465;Ligne Paradis;15/01/2021 22:00;22;24.6;0;84
97416465;Ligne Paradis;15/01/2021 23:00;23;24.3;0;85
97416465;Ligne Paradis;16/01/2021 00:00;0;24.4;0;90
97416465;Ligne Paradis;16/01/2021 01:00;1;25.5;0;83
97416465;Ligne Paradis;16/01/2021 02:00;2;24.3;0;84
97416465;Ligne Paradis;16/01/2021 03:00;3;23.9;0;82
97416465;Ligne Paradis;16/01/2021 04:00;4;24.1;0;82
97416465;Ligne Paradis;16/01/2021 05:00;5;24.1;0;81
97416465;Ligne Paradis;16/01/2021 06:00;6;23.9;0;80
97416465;Ligne Paradis;16/01/2021 07:00;7;26;23;76
97416465;Ligne Paradis;16/01/2021 08:00;8;27.5;69;76
97416465;Ligne Paradis;16/01/2021 09:00;9;28.6;112;76
97416465;Ligne Paradis;16/01/2021 10:00;10;28.8;207;72
97416465;Ligne Paradis;16/01/2021 11:00;11;29.8;222;78
97416465;Ligne Paradis;16/01/2021 12:00;12;29.8;230;73
97416465;Ligne Paradis;16/01/2021 13:00;13;31.3;244;71
97416465;Ligne Paradis;16/01/2021 14:00;14;32.4;363;68
97416465;Ligne Paradis;16/01/2021 15:00;15;31.5;339;68
97416465;Ligne Paradis;16/01/2021 16:00;16;29.8;253;70
97416465;Ligne Paradis;16/01/2021 17:00;17;30.2;199;72
97416465;Ligne Paradis;16/01/2021 18:00;18;29.4;121;79
97416465;Ligne Paradis;16/01/2021 19:00;19;27.5;36;84
97416465;Ligne Paradis;16/01/2021 20:00;20;26.6;1;88
97416465;Ligne Paradis;16/01/2021 21:00;21;26.2;0;89
97416465;Ligne Paradis;16/01/2021 22:00;22;26.6;0;89
97416465;Ligne Paradis;16/01/2021 23:00;23;25.8;0;89
97416465;Ligne Paradis;17/01/2021 00:00;0;25.8;0;83
97416465;Ligne Paradis;17/01/2021 01:00;1;25.3;0;89
97416465;Ligne Paradis;17/01/2021 02:00;2;24.3;0;88
97416465;Ligne Paradis;17/01/2021 03:00;3;24;0;87
97416465;Ligne Paradis;17/01/2021 04:00;4;23.8;0;86
97416465;Ligne Paradis;17/01/2021 05:00;5;23.5;0;84
97416465;Ligne Paradis;17/01/2021 06:00;6;24;1;84
97416465;Ligne Paradis;17/01/2021 07:00;7;26.6;31;76
97416465;Ligne Paradis;17/01/2021 08:00;8;28.3;110;73
97416465;Ligne Paradis;17/01/2021 09:00;9;29.4;194;74
97416465;Ligne Paradis;17/01/2021 10:00;10;29.7;286;72
97416465;Ligne Paradis;17/01/2021 11:00;11;29.8;355;72
97416465;Ligne Paradis;17/01/2021 12:00;12;30.9;370;69
97416465;Ligne Paradis;17/01/2021 13:00;13;31;384;71
97416465;Ligne Paradis;17/01/2021 14:00;14;31.5;369;74
97416465;Ligne Paradis;17/01/2021 15:00;15;31.4;313;68
97416465;Ligne Paradis;17/01/2021 16:00;16;30.9;253;71
97416465;Ligne Paradis;17/01/2021 17:00;17;30.7;185;74
97416465;Ligne Paradis;17/01/2021 18:00;18;29.4;109;79
97416465;Ligne Paradis;17/01/2021 19:00;19;27.9;35;85
97416465;Ligne Paradis;17/01/2021 20:00;20;26.8;0;83
97416465;Ligne Paradis;17/01/2021 21:00;21;26.8;0;84
97416465;Ligne Paradis;17/01/2021 22:00;22;26.5;0;86
97416465;Ligne Paradis;17/01/2021 23:00;23;25.1;0;84
97416465;Ligne Paradis;18/01/2021 00:00;0;25;0;85
97416465;Ligne Paradis;18/01/2021 01:00;1;23.7;0;87
97416465;Ligne Paradis;18/01/2021 02:00;2;23.8;0;87
97416465;Ligne Paradis;18/01/2021 03:00;3;23.5;0;85
97416465;Ligne Paradis;18/01/2021 04:00;4;23.6;0;82
97416465;Ligne Paradis;18/01/2021 05:00;5;23.4;0;83
97416465;Ligne Paradis;18/01/2021 06:00;6;22.6;0;76
97416465;Ligne Paradis;18/01/2021 07:00;7;26.4;27;68
97416465;Ligne Paradis;18/01/2021 08:00;8;28;105;69
97416465;Ligne Paradis;18/01/2021 09:00;9;29.3;188;65
97416465;Ligne Paradis;18/01/2021 10:00;10;30;262;64
97416465;Ligne Paradis;18/01/2021 11:00;11;29.3;325;61
97416465;Ligne Paradis;18/01/2021 12:00;12;29.2;310;64
97416465;Ligne Paradis;18/01/2021 13:00;13;29.5;297;65
97416465;Ligne Paradis;18/01/2021 14:00;14;29.6;208;66
97416465;Ligne Paradis;18/01/2021 15:00;15;29.1;354;69
97416465;Ligne Paradis;18/01/2021 16:00;16;30.4;188;71
97416465;Ligne Paradis;18/01/2021 17:00;17;29.7;218;71
97416465;Ligne Paradis;18/01/2021 18:00;18;28.3;102;79
97416465;Ligne Paradis;18/01/2021 19:00;19;27.2;38;83
97416465;Ligne Paradis;18/01/2021 20:00;20;26.3;0;86
97416465;Ligne Paradis;18/01/2021 21:00;21;25.3;0;87
97416465;Ligne Paradis;18/01/2021 22:00;22;25.1;0;89
97416465;Ligne Paradis;18/01/2021 23:00;23;24.5;0;90
97416465;Ligne Paradis;19/01/2021 00:00;0;24.6;0;90
97416465;Ligne Paradis;19/01/2021 01:00;1;24.6;0;88
97416465;Ligne Paradis;19/01/2021 02:00;2;24.3;0;90
97416465;Ligne Paradis;19/01/2021 03:00;3;24.7;0;88
97416465;Ligne Paradis;19/01/2021 04:00;4;24.2;0;89
97416465;Ligne Paradis;19/01/2021 05:00;5;23.7;0;87
97416465;Ligne Paradis;19/01/2021 06:00;6;23.2;1;84
97416465;Ligne Paradis;19/01/2021 07:00;7;27.3;27;76
97416465;Ligne Paradis;19/01/2021 08:00;8;29;98;73
97416465;Ligne Paradis;19/01/2021 09:00;9;29.9;184;71
97416465;Ligne Paradis;19/01/2021 10:00;10;30.5;252;68
97416465;Ligne Paradis;19/01/2021 11:00;11;30.5;302;68
97416465;Ligne Paradis;19/01/2021 12:00;12;31.1;353;69
97416465;Ligne Paradis;19/01/2021 13:00;13;31;374;68
97416465;Ligne Paradis;19/01/2021 14:00;14;31.5;368;71
97416465;Ligne Paradis;19/01/2021 15:00;15;31.6;336;69
97416465;Ligne Paradis;19/01/2021 16:00;16;32.4;267;72
97416465;Ligne Paradis;19/01/2021 17:00;17;30.2;153;75
97416465;Ligne Paradis;19/01/2021 18:00;18;31.2;96;80
97416465;Ligne Paradis;19/01/2021 19:00;19;28.4;53;84
97416465;Ligne Paradis;19/01/2021 20:00;20;27;1;85
97416465;Ligne Paradis;19/01/2021 21:00;21;26.1;0;86
97416465;Ligne Paradis;19/01/2021 22:00;22;26.1;0;86
97416465;Ligne Paradis;19/01/2021 23:00;23;26.2;0;88
97416465;Ligne Paradis;20/01/2021 00:00;0;25.5;0;89
97416465;Ligne Paradis;20/01/2021 01:00;1;25.1;0;89
97416465;Ligne Paradis;20/01/2021 02:00;2;24.4;0;87
97416465;Ligne Paradis;20/01/2021 03:00;3;24.7;0;86
97416465;Ligne Paradis;20/01/2021 04:00;4;24.5;0;82
97416465;Ligne Paradis;20/01/2021 05:00;5;24.4;0;82
97416465;Ligne Paradis;20/01/2021 06:00;6;24.7;0;76
97416465;Ligne Paradis;20/01/2021 07:00;7;27.8;24;70
97416465;Ligne Paradis;20/01/2021 08:00;8;28.8;68;67
97416465;Ligne Paradis;20/01/2021 09:00;9;29.5;178;68
97416465;Ligne Paradis;20/01/2021 10:00;10;30.8;269;65
97416465;Ligne Paradis;20/01/2021 11:00;11;31.1;329;65
97416465;Ligne Paradis;20/01/2021 12:00;12;31;298;63
97416465;Ligne Paradis;20/01/2021 13:00;13;31.6;276;64
97416465;Ligne Paradis;20/01/2021 14:00;14;30.3;230;64
97416465;Ligne Paradis;20/01/2021 15:00;15;30.2;133;66
97416465;Ligne Paradis;20/01/2021 16:00;16;28.7;70;67
97416465;Ligne Paradis;20/01/2021 17:00;17;29.1;70;70
97416465;Ligne Paradis;20/01/2021 18:00;18;28.2;50;75
97416465;Ligne Paradis;20/01/2021 19:00;19;27;5;81
97416465;Ligne Paradis;20/01/2021 20:00;20;25.4;0;82
97416465;Ligne Paradis;20/01/2021 21:00;21;25.7;0;78
97416465;Ligne Paradis;20/01/2021 22:00;22;26.2;0;76
97416465;Ligne Paradis;20/01/2021 23:00;23;25.3;0;80
97416465;Ligne Paradis;21/01/2021 00:00;0;25.3;0;87
97416465;Ligne Paradis;21/01/2021 01:00;1;25.6;0;76
97416465;Ligne Paradis;21/01/2021 02:00;2;25.5;0;77
97416465;Ligne Paradis;21/01/2021 03:00;3;25;0;76
97416465;Ligne Paradis;21/01/2021 04:00;4;24.7;0;74
97416465;Ligne Paradis;21/01/2021 05:00;5;25;0;71
97416465;Ligne Paradis;21/01/2021 06:00;6;24.8;0;70
97416465;Ligne Paradis;21/01/2021 07:00;7;28.1;24;64
97416465;Ligne Paradis;21/01/2021 08:00;8;29.8;98;64
97416465;Ligne Paradis;21/01/2021 09:00;9;30.8;178;66
97416465;Ligne Paradis;21/01/2021 10:00;10;30.8;253;66
97416465;Ligne Paradis;21/01/2021 11:00;11;28.3;250;68
97416465;Ligne Paradis;21/01/2021 12:00;12;28.3;250;66
97416465;Ligne Paradis;21/01/2021 13:00;13;30;232;70
97416465;Ligne Paradis;21/01/2021 14:00;14;31.1;351;71
97416465;Ligne Paradis;21/01/2021 15:00;15;30.1;291;73
97416465;Ligne Paradis;21/01/2021 16:00;16;29.3;181;76
97416465;Ligne Paradis;21/01/2021 17:00;17;28.6;74;79
97416465;Ligne Paradis;21/01/2021 18:00;18;27.9;53;82
97416465;Ligne Paradis;21/01/2021 19:00;19;27.9;15;86
97416465;Ligne Paradis;21/01/2021 20:00;20;27.1;0;89
97416465;Ligne Paradis;21/01/2021 21:00;21;26.5;0;90
97416465;Ligne Paradis;21/01/2021 22:00;22;26.1;0;89
97416465;Ligne Paradis;21/01/2021 23:00;23;25.8;0;90
97416465;Ligne Paradis;22/01/2021 00:00;0;26;0;82
97416465;Ligne Paradis;22/01/2021 01:00;1;26.5;0;88
97416465;Ligne Paradis;22/01/2021 02:00;2;26.9;0;87
97416465;Ligne Paradis;22/01/2021 03:00;3;25.7;0;85
97416465;Ligne Paradis;22/01/2021 04:00;4;25.3;0;86
97416465;Ligne Paradis;22/01/2021 05:00;5;25;0;84
97416465;Ligne Paradis;22/01/2021 06:00;6;24.6;1;82
97416465;Ligne Paradis;22/01/2021 07:00;7;26.3;19;76
97416465;Ligne Paradis;22/01/2021 08:00;8;28.4;79;77
97416465;Ligne Paradis;22/01/2021 09:00;9;30.1;116;73
97416465;Ligne Paradis;22/01/2021 10:00;10;28.2;228;75
97416465;Ligne Paradis;22/01/2021 11:00;11;29.7;224;70
97416465;Ligne Paradis;22/01/2021 12:00;12;28.8;292;74
97416465;Ligne Paradis;22/01/2021 13:00;13;30;194;73
97416465;Ligne Paradis;22/01/2021 14:00;14;29.5;220;76
97416465;Ligne Paradis;22/01/2021 15:00;15;29.3;207;78
97416465;Ligne Paradis;22/01/2021 16:00;16;28.9;196;82
97416465;Ligne Paradis;22/01/2021 17:00;17;29.6;187;84
97416465;Ligne Paradis;22/01/2021 18:00;18;27.9;117;86
97416465;Ligne Paradis;22/01/2021 19:00;19;27.1;28;89
97416465;Ligne Paradis;22/01/2021 20:00;20;27;0;90
97416465;Ligne Paradis;22/01/2021 21:00;21;26.7;0;93
97416465;Ligne Paradis;22/01/2021 22:00;22;25.9;0;92
97416465;Ligne Paradis;22/01/2021 23:00;23;24.4;0;92
97416465;Ligne Paradis;23/01/2021 00:00;0;24.1;0;92
97416465;Ligne Paradis;23/01/2021 01:00;1;23.5;0;92
97416465;Ligne Paradis;23/01/2021 02:00;2;23.3;0;91
97416465;Ligne Paradis;23/01/2021 03:00;3;22.9;0;91
97416465;Ligne Paradis;23/01/2021 04:00;4;23.2;0;89
97416465;Ligne Paradis;23/01/2021 05:00;5;23.3;0;86
97416465;Ligne Paradis;23/01/2021 06:00;6;24;0;81
97416465;Ligne Paradis;23/01/2021 07:00;7;25.5;26;78
97416465;Ligne Paradis;23/01/2021 08:00;8;28.6;101;76
97416465;Ligne Paradis;23/01/2021 09:00;9;30.2;181;76
97416465;Ligne Paradis;23/01/2021 10:00;10;29.4;271;73
97416465;Ligne Paradis;23/01/2021 11:00;11;30;329;75
97416465;Ligne Paradis;23/01/2021 12:00;12;30.4;345;75
97416465;Ligne Paradis;23/01/2021 13:00;13;29.4;351;74
97416465;Ligne Paradis;23/01/2021 14:00;14;31.1;330;75
97416465;Ligne Paradis;23/01/2021 15:00;15;30.7;295;75
97416465;Ligne Paradis;23/01/2021 16:00;16;30.8;237;77
97416465;Ligne Paradis;23/01/2021 17:00;17;28.9;176;82
97416465;Ligne Paradis;23/01/2021 18:00;18;29;100;83
97416465;Ligne Paradis;23/01/2021 19:00;19;27.4;32;88
97416465;Ligne Paradis;23/01/2021 20:00;20;25.9;0;89
97416465;Ligne Paradis;23/01/2021 21:00;21;25.1;0;90
97416465;Ligne Paradis;23/01/2021 22:00;22;24.6;0;90
97416465;Ligne Paradis;23/01/2021 23:00;23;24.3;0;92
97416465;Ligne Paradis;24/01/2021 00:00;0;24.1;0;89
97416465;Ligne Paradis;24/01/2021 01:00;1;24;0;91
97416465;Ligne Paradis;24/01/2021 02:00;2;23.7;0;91
97416465;Ligne Paradis;24/01/2021 03:00;3;24;0;91
97416465;Ligne Paradis;24/01/2021 04:00;4;24.3;0;91
97416465;Ligne Paradis;24/01/2021 05:00;5;24.5;0;89
97416465;Ligne Paradis;24/01/2021 06:00;6;24.5;1;86
97416465;Ligne Paradis;24/01/2021 07:00;7;25.7;11;80
97416465;Ligne Paradis;24/01/2021 08:00;8;28;82;76
97416465;Ligne Paradis;24/01/2021 09:00;9;27.3;136;74
97416465;Ligne Paradis;24/01/2021 10:00;10;28.4;191;74
97416465;Ligne Paradis;24/01/2021 11:00;11;29.6;309;74
97416465;Ligne Paradis;24/01/2021 12:00;12;28.7;335;74
97416465;Ligne Paradis;24/01/2021 13:00;13;30.3;346;75
97416465;Ligne Paradis;24/01/2021 14:00;14;29.1;245;77
97416465;Ligne Paradis;24/01/2021 15:00;15;28.8;194;78
97416465;Ligne Paradis;24/01/2021 16:00;16;28.2;137;80
97416465;Ligne Paradis;24/01/2021 17:00;17;28.5;160;82
97416465;Ligne Paradis;24/01/2021 18:00;18;26.4;71;86
97416465;Ligne Paradis;24/01/2021 19:00;19;25.9;11;90
97416465;Ligne Paradis;24/01/2021 20:00;20;25.3;1;96
97416465;Ligne Paradis;24/01/2021 21:00;21;24.8;0;97
97416465;Ligne Paradis;24/01/2021 22:00;22;24.6;0;94
97416465;Ligne Paradis;24/01/2021 23:00;23;24.4;0;92
97416465;Ligne Paradis;25/01/2021 00:00;0;24.6;0;90
97416465;Ligne Paradis;25/01/2021 01:00;1;24.3;0;88
97416465;Ligne Paradis;25/01/2021 02:00;2;23.9;0;87
97416465;Ligne Paradis;25/01/2021 03:00;3;23.6;0;88
97416465;Ligne Paradis;25/01/2021 04:00;4;23.9;0;89
97416465;Ligne Paradis;25/01/2021 05:00;5;23;0;88
97416465;Ligne Paradis;25/01/2021 06:00;6;23.3;0;83
97416465;Ligne Paradis;25/01/2021 07:00;7;26.3;16;78
97416465;Ligne Paradis;25/01/2021 08:00;8;24.3;64;75
97416465;Ligne Paradis;25/01/2021 09:00;9;25;118;74
97416465;Ligne Paradis;25/01/2021 10:00;10;29.9;178;73
97416465;Ligne Paradis;25/01/2021 11:00;11;28.1;214;71
97416465;Ligne Paradis;25/01/2021 12:00;12;28.9;230;69
97416465;Ligne Paradis;25/01/2021 13:00;13;30.2;237;71
97416465;Ligne Paradis;25/01/2021 14:00;14;26.5;223;67
97416465;Ligne Paradis;25/01/2021 15:00;15;28.8;202;73
97416465;Ligne Paradis;25/01/2021 16:00;16;25.1;161;74
97416465;Ligne Paradis;25/01/2021 17:00;17;27.2;121;80
97416465;Ligne Paradis;25/01/2021 18:00;18;26.3;69;86
97416465;Ligne Paradis;25/01/2021 19:00;19;25.2;20;90
97416465;Ligne Paradis;25/01/2021 20:00;20;24.8;0;91
